"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","EMPAGE","15_24","PC_AGE","M","2007-03",45.15382,
"BRA","EMPAGE","15_24","PC_AGE","M","2007-04",45.16231,
"BRA","EMPAGE","15_24","PC_AGE","M","2007-05",44.38829,
"BRA","EMPAGE","15_24","PC_AGE","M","2007-06",44.41663,
"BRA","EMPAGE","15_24","PC_AGE","M","2007-07",44.4453,
"BRA","EMPAGE","15_24","PC_AGE","M","2007-08",44.49204,
"BRA","EMPAGE","15_24","PC_AGE","M","2007-09",45.32175,
"BRA","EMPAGE","15_24","PC_AGE","M","2007-10",44.86809,
"BRA","EMPAGE","15_24","PC_AGE","M","2007-11",45.35102,
"BRA","EMPAGE","15_24","PC_AGE","M","2007-12",44.58777,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-01",45.29592,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-02",45.16049,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-03",45.7559,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-04",46.62046,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-05",46.25867,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-06",47.11154,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-07",46.81303,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-08",46.72009,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-09",47.34954,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-10",47.24742,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-11",46.60692,
"BRA","EMPAGE","15_24","PC_AGE","M","2008-12",46.23414,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-01",45.10839,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-02",45.14981,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-03",44.90401,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-04",44.81359,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-05",44.70741,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-06",44.78254,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-07",45.10082,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-08",44.89782,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-09",44.6268,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-10",44.76236,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-11",44.51464,
"BRA","EMPAGE","15_24","PC_AGE","M","2009-12",44.87104,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-01",45.00185,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-02",45.51244,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-03",45.84483,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-04",45.92143,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-05",45.9206,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-06",45.65617,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-07",45.42283,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-08",46.31247,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-09",45.96935,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-10",47.22771,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-11",46.73299,
"BRA","EMPAGE","15_24","PC_AGE","M","2010-12",46.93912,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-01",46.45594,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-02",47.30664,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-03",46.85793,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-04",46.62692,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-05",47.62713,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-06",46.57954,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-07",46.67857,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-08",46.11129,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-09",46.11448,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-10",46.03387,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-11",46.11357,
"BRA","EMPAGE","15_24","PC_AGE","M","2011-12",46.34589,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-01",46.40279,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-02",46.51578,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-03",46.5055,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-04",47.00975,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-05",47.02579,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-06",46.50754,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-07",46.68693,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-08",46.2193,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-09",46.98552,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-10",47.10104,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-11",47.0156,
"BRA","EMPAGE","15_24","PC_AGE","M","2012-12",46.89626,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-01",46.60175,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-02",46.06509,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-03",45.75436,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-04",45.48256,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-05",45.19335,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-06",44.97336,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-07",45.53363,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-08",45.3397,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-09",45.1511,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-10",44.64126,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-11",44.60542,
"BRA","EMPAGE","15_24","PC_AGE","M","2013-12",44.68709,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-01",44.1971,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-02",44.1535,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-03",43.80905,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-04",43.64564,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-05",43.49578,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-06",43.47749,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-07",42.86784,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-08",43.08278,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-09",42.68853,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-10",42.82482,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-11",43.44299,
"BRA","EMPAGE","15_24","PC_AGE","M","2014-12",42.98055,
"BRA","EMPAGE","15_24","PC_AGE","M","2015-01",42.9973,
"BRA","EMPAGE","15_24","PC_AGE","M","2015-02",42.44735,
"BRA","EMPAGE","15_24","PC_AGE","M","2015-03",42.33959,
"BRA","EMPAGE","15_24","PC_AGE","M","2015-04",41.45599,
"BRA","EMPAGE","15_24","PC_AGE","M","2015-05",41.64165,
"BRA","EMPAGE","15_24","PC_AGE","M","2015-06",41.30566,
"BRA","EMPAGE","15_24","PC_AGE","M","2015-07",40.58073,
"BRA","EMPAGE","15_24","PC_AGE","M","2015-08",40.0804,
"BRA","EMPAGE","15_24","PC_AGE","M","2015-09",39.47768,
"BRA","EMPAGE","15_24","PC_AGE","M","2015-10",37.92357,
"BRA","EMPAGE","15_24","PC_AGE","M","2015-11",37.92199,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-01",24.92401,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-02",25.01262,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-03",25.45739,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-04",25.88403,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-05",25.88759,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-06",25.57153,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-07",25.30297,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-08",24.9441,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-09",25.17134,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-10",25.46938,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-11",25.66273,
"CHL","EMPAGE","15_24","PC_AGE","M","2005-12",25.41371,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-01",25.58099,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-02",25.99077,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-03",26.35727,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-04",26.60584,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-05",26.34661,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-06",26.03075,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-07",25.90698,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-08",25.7797,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-09",25.60521,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-10",25.79511,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-11",25.91472,
"CHL","EMPAGE","15_24","PC_AGE","M","2006-12",25.91591,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-01",25.84621,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-02",26.27791,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-03",26.44321,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-04",26.32521,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-05",26.00549,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-06",25.89685,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-07",26.12785,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-08",26.153,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-09",26.21449,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-10",26.60411,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-11",27.16846,
"CHL","EMPAGE","15_24","PC_AGE","M","2007-12",27.47634,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-01",27.3254,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-02",27.47598,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-03",27.42578,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-04",27.32195,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-05",27.33033,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-06",27.2556,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-07",27.42285,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-08",27.47106,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-09",27.88156,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-10",27.94014,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-11",27.58936,
"CHL","EMPAGE","15_24","PC_AGE","M","2008-12",26.52351,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-01",26.17665,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-02",25.9859,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-03",26.07799,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-04",26.05894,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-05",25.64517,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-06",25.47733,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-07",25.42428,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-08",25.51763,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-09",25.81972,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-10",26.02955,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-11",26.07303,
"CHL","EMPAGE","15_24","PC_AGE","M","2009-12",26.05154,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-01",26.03828,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-02",29.70178,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-03",30.61944,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-04",30.02007,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-05",30.35846,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-06",30.41903,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-07",30.72935,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-08",31.12269,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-09",30.45266,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-10",30.64113,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-11",31.0635,
"CHL","EMPAGE","15_24","PC_AGE","M","2010-12",31.95018,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-01",32.10781,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-02",31.83264,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-03",31.30054,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-04",31.30027,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-05",31.71073,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-06",31.48306,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-07",31.99746,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-08",32.17281,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-09",31.92137,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-10",31.6125,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-11",31.37238,
"CHL","EMPAGE","15_24","PC_AGE","M","2011-12",31.61896,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-01",31.59447,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-02",31.21394,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-03",30.99507,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-04",31.34582,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-05",31.55519,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-06",31.29141,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-07",30.96035,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-08",31.33169,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-09",31.39734,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-10",31.09608,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-11",30.59912,
"CHL","EMPAGE","15_24","PC_AGE","M","2012-12",30.67815,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-01",31.01254,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-02",30.67443,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-03",30.32797,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-04",30.21044,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-05",30.72876,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-06",31.0398,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-07",30.82993,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-08",30.40119,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-09",30.17604,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-10",30.11654,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-11",30.5531,
"CHL","EMPAGE","15_24","PC_AGE","M","2013-12",30.34921,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-01",30.90521,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-02",30.60954,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-03",30.62721,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-04",30.71284,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-05",30.88056,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-06",31.0991,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-07",30.52445,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-08",30.78728,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-09",30.71947,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-10",30.85253,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-11",30.3751,
"CHL","EMPAGE","15_24","PC_AGE","M","2014-12",30.28834,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-01",30.34475,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-02",30.74385,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-03",30.37722,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-04",30.59885,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-05",30.47816,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-06",30.63684,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-07",30.53409,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-08",30.93356,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-09",30.12926,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-10",30.13819,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-11",30.03513,
"CHL","EMPAGE","15_24","PC_AGE","M","2015-12",30.45572,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-01",30.16387,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-02",29.67863,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-03",29.24596,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-04",29.21059,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-05",29.29683,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-06",29.76328,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-07",30.22047,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-08",30.1648,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-09",30.44403,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-10",29.88998,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-11",29.54161,
"CHL","EMPAGE","15_24","PC_AGE","M","2016-12",29.04318,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-01",28.39829,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-02",29.13866,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-03",29.48772,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-04",29.33298,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-05",29.06291,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-06",28.48107,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-07",29.35328,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-08",29.18436,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-09",28.95284,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-10",29.0829,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-11",28.6803,
"CHL","EMPAGE","15_24","PC_AGE","M","2017-12",28.59126,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-01",29.18841,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-02",28.64819,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-03",28.6705,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-04",28.36035,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-05",28.51742,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-06",28.50681,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-07",27.97888,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-08",27.82858,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-09",27.96363,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-10",27.93464,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-11",28.07328,
"CHL","EMPAGE","15_24","PC_AGE","M","2018-12",27.29892,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-01",26.68889,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-02",26.75589,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-03",26.49651,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-04",26.78975,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-05",27.03798,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-06",27.20642,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-07",27.00643,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-08",26.62046,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-09",26.35385,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-10",25.81619,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-11",25.70022,
"CHL","EMPAGE","15_24","PC_AGE","M","2019-12",26.48423,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-01",26.96201,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-02",27.16535,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-03",22.53084,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-04",18.17993,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-05",16.56149,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-06",16.07666,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-07",16.28752,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-08",16.83638,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-09",18.16602,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-10",19.21231,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-11",19.47022,
"CHL","EMPAGE","15_24","PC_AGE","M","2020-12",19.13703,
"CHL","EMPAGE","15_24","PC_AGE","M","2021-01",18.87712,
"CHL","EMPAGE","15_24","PC_AGE","M","2021-02",19.44379,
"CHL","EMPAGE","15_24","PC_AGE","M","2021-03",19.9056,
"CHL","EMPAGE","15_24","PC_AGE","M","2021-04",20.36635,
"CHL","EMPAGE","15_24","PC_AGE","M","2021-05",20.34231,
"CHL","EMPAGE","15_24","PC_AGE","M","2021-06",21.08262,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-01",67.56372,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-02",67.44711,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-03",67.48598,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-04",67.64799,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-05",67.61086,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-06",67.57513,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-07",67.49725,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-08",67.50539,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-09",67.57362,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-10",67.61838,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-11",67.56527,
"CHL","EMPAGE","25_54","PC_AGE","M","2005-12",68.00253,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-01",68.07786,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-02",68.21512,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-03",68.10825,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-04",67.88715,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-05",67.87084,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-06",67.92357,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-07",68.22608,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-08",68.27885,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-09",68.76328,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-10",68.9287,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-11",69.0898,
"CHL","EMPAGE","25_54","PC_AGE","M","2006-12",68.98238,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-01",69.34415,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-02",69.69011,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-03",69.77464,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-04",69.79998,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-05",69.52302,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-06",69.4854,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-07",69.1791,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-08",69.17265,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-09",69.11503,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-10",69.34195,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-11",69.55299,
"CHL","EMPAGE","25_54","PC_AGE","M","2007-12",70.04601,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-01",70.24307,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-02",70.34823,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-03",70.39906,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-04",70.33942,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-05",70.12447,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-06",70.42149,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-07",70.50185,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-08",70.47862,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-09",70.39946,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-10",70.28212,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-11",70.40048,
"CHL","EMPAGE","25_54","PC_AGE","M","2008-12",70.07018,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-01",69.76329,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-02",69.45461,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-03",69.15765,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-04",68.8224,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-05",68.69414,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-06",68.80042,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-07",68.8416,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-08",69.01189,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-09",69.07258,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-10",69.4331,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-11",69.58474,
"CHL","EMPAGE","25_54","PC_AGE","M","2009-12",69.76848,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-01",70.01333,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-02",70.93192,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-03",71.11774,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-04",71.34476,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-05",71.99634,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-06",72.30006,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-07",72.5312,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-08",73.02985,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-09",73.08377,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-10",73.28422,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-11",73.27436,
"CHL","EMPAGE","25_54","PC_AGE","M","2010-12",73.2031,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-01",73.30866,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-02",73.79504,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-03",74.22457,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-04",74.73599,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-05",75.00045,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-06",74.79115,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-07",74.8428,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-08",74.50939,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-09",74.50362,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-10",74.25486,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-11",74.52459,
"CHL","EMPAGE","25_54","PC_AGE","M","2011-12",74.40028,
